ID,UT,year,month,day,time,raingauges_id,name,ward_id,region,data
7214,1512496800,2017,12,5,18:00:00,32,UMLAZI,80,Southern,0.2
7215,1512497100,2017,12,5,18:05:00,32,UMLAZI,80,Southern,0.8
7216,1512497400,2017,12,5,18:10:00,32,UMLAZI,80,Southern,0.2
7217,1512497700,2017,12,5,18:15:00,32,UMLAZI,80,Southern,1
7218,1512498000,2017,12,5,18:20:00,32,UMLAZI,80,Southern,1.4
7219,1512498300,2017,12,5,18:25:00,32,UMLAZI,80,Southern,1
8290,1512498600,2017,12,5,18:30:00,32,UMLAZI,80,Southern,0.4
8291,1512498900,2017,12,5,18:35:00,32,UMLAZI,80,Southern,0.4
8292,1512499200,2017,12,5,18:40:00,32,UMLAZI,80,Southern,1
8293,1512499500,2017,12,5,18:45:00,32,UMLAZI,80,Southern,0.4
8294,1512499800,2017,12,5,18:50:00,32,UMLAZI,80,Southern,0.8
8295,1512500100,2017,12,5,18:55:00,32,UMLAZI,80,Southern,0.6
8296,1512500400,2017,12,5,19:00:00,32,UMLAZI,80,Southern,0.4
8297,1512500700,2017,12,5,19:05:00,32,UMLAZI,80,Southern,0.2
8298,1512501000,2017,12,5,19:10:00,32,UMLAZI,80,Southern,0.2
8299,1512501300,2017,12,5,19:15:00,32,UMLAZI,80,Southern,0.4
8300,1512501600,2017,12,5,19:20:00,32,UMLAZI,80,Southern,0.2
9741,1512502200,2017,12,5,19:30:00,32,UMLAZI,80,Southern,0.2
9742,1512503400,2017,12,5,19:50:00,32,UMLAZI,80,Southern,0.4
9743,1512503700,2017,12,5,19:55:00,32,UMLAZI,80,Southern,0.4
9744,1512504000,2017,12,5,20:00:00,32,UMLAZI,80,Southern,0.2
9745,1512504600,2017,12,5,20:10:00,32,UMLAZI,80,Southern,0.2
11438,1512505800,2017,12,5,20:30:00,32,UMLAZI,80,Southern,0.2
11439,1512506700,2017,12,5,20:45:00,32,UMLAZI,80,Southern,0.2
11440,1512507000,2017,12,5,20:50:00,32,UMLAZI,80,Southern,0.6
11441,1512507300,2017,12,5,20:55:00,32,UMLAZI,80,Southern,0.6
11442,1512507600,2017,12,5,21:00:00,32,UMLAZI,80,Southern,0.2
11443,1512507900,2017,12,5,21:05:00,32,UMLAZI,80,Southern,0.2
11444,1512508200,2017,12,5,21:10:00,32,UMLAZI,80,Southern,0.4
11445,1512508500,2017,12,5,21:15:00,32,UMLAZI,80,Southern,0.4
13365,1512508800,2017,12,5,21:20:00,32,UMLAZI,80,Southern,0.2
13366,1512509100,2017,12,5,21:25:00,32,UMLAZI,80,Southern,0.2
13367,1512509400,2017,12,5,21:30:00,32,UMLAZI,80,Southern,0.4
13368,1512509700,2017,12,5,21:35:00,32,UMLAZI,80,Southern,0.4
13369,1512510000,2017,12,5,21:40:00,32,UMLAZI,80,Southern,0.6
13370,1512510300,2017,12,5,21:45:00,32,UMLAZI,80,Southern,0.8
13371,1512510600,2017,12,5,21:50:00,32,UMLAZI,80,Southern,1
13372,1512510900,2017,12,5,21:55:00,32,UMLAZI,80,Southern,0.4
13373,1512511200,2017,12,5,22:00:00,32,UMLAZI,80,Southern,0.2
13374,1512511500,2017,12,5,22:05:00,32,UMLAZI,80,Southern,0.2
13375,1512511800,2017,12,5,22:10:00,32,UMLAZI,80,Southern,0.2
13376,1512512100,2017,12,5,22:15:00,32,UMLAZI,80,Southern,0.2
14477,1512517200,2017,12,5,23:40:00,32,UMLAZI,80,Southern,0.2
14478,1512518700,2017,12,6,0:05:00,32,UMLAZI,80,Southern,0.2
14479,1512519000,2017,12,6,0:10:00,32,UMLAZI,80,Southern,0.2
14480,1512519300,2017,12,6,0:15:00,32,UMLAZI,80,Southern,0.2
14481,1512519600,2017,12,6,0:20:00,32,UMLAZI,80,Southern,0.2
15043,1512520200,2017,12,6,0:30:00,32,UMLAZI,80,Southern,0.2
15044,1512521100,2017,12,6,0:45:00,32,UMLAZI,80,Southern,0.2
15045,1512521700,2017,12,6,0:55:00,32,UMLAZI,80,Southern,0.2
15046,1512522000,2017,12,6,1:00:00,32,UMLAZI,80,Southern,0.4
15047,1512522300,2017,12,6,1:05:00,32,UMLAZI,80,Southern,0.4
15048,1512522600,2017,12,6,1:10:00,32,UMLAZI,80,Southern,0.8
15049,1512522900,2017,12,6,1:15:00,32,UMLAZI,80,Southern,0.6
15908,1512523200,2017,12,6,1:20:00,32,UMLAZI,80,Southern,0.6
15909,1512523500,2017,12,6,1:25:00,32,UMLAZI,80,Southern,0.4
15910,1512523800,2017,12,6,1:30:00,32,UMLAZI,80,Southern,0.4
15911,1512524100,2017,12,6,1:35:00,32,UMLAZI,80,Southern,0.2
15912,1512524700,2017,12,6,1:45:00,32,UMLAZI,80,Southern,0.4
15913,1512525600,2017,12,6,2:00:00,32,UMLAZI,80,Southern,0.2
15914,1512526200,2017,12,6,2:10:00,32,UMLAZI,80,Southern,0.4
15915,1512526500,2017,12,6,2:15:00,32,UMLAZI,80,Southern,1.2
15916,1512526800,2017,12,6,2:20:00,32,UMLAZI,80,Southern,1
17108,1512527100,2017,12,6,2:25:00,32,UMLAZI,80,Southern,0.8
17109,1512527400,2017,12,6,2:30:00,32,UMLAZI,80,Southern,0.2
17110,1512527700,2017,12,6,2:35:00,32,UMLAZI,80,Southern,0.2
17111,1512528000,2017,12,6,2:40:00,32,UMLAZI,80,Southern,0.2
17112,1512528300,2017,12,6,2:45:00,32,UMLAZI,80,Southern,0.2
17113,1512528600,2017,12,6,2:50:00,32,UMLAZI,80,Southern,0.6
17114,1512528900,2017,12,6,2:55:00,32,UMLAZI,80,Southern,0.4
17115,1512529200,2017,12,6,3:00:00,32,UMLAZI,80,Southern,0.2
17116,1512529500,2017,12,6,3:05:00,32,UMLAZI,80,Southern,0.2
18572,1512531000,2017,12,6,3:30:00,32,UMLAZI,80,Southern,0.2
18573,1512531300,2017,12,6,3:35:00,32,UMLAZI,80,Southern,0.2
18574,1512531900,2017,12,6,3:45:00,32,UMLAZI,80,Southern,0.2
18575,1512532800,2017,12,6,4:00:00,32,UMLAZI,80,Southern,0.2
18576,1512533100,2017,12,6,4:05:00,32,UMLAZI,80,Southern,0.2
18577,1512533400,2017,12,6,4:10:00,32,UMLAZI,80,Southern,0.4
18578,1512533700,2017,12,6,4:15:00,32,UMLAZI,80,Southern,0.2
18579,1512534000,2017,12,6,4:20:00,32,UMLAZI,80,Southern,0.6
20253,1512534300,2017,12,6,4:25:00,32,UMLAZI,80,Southern,0.2
20254,1512534900,2017,12,6,4:35:00,32,UMLAZI,80,Southern,0.2
20255,1512535500,2017,12,6,4:45:00,32,UMLAZI,80,Southern,0.2
20256,1512535800,2017,12,6,4:50:00,32,UMLAZI,80,Southern,1.2
20257,1512536100,2017,12,6,4:55:00,32,UMLAZI,80,Southern,0.2
20258,1512536400,2017,12,6,5:00:00,32,UMLAZI,80,Southern,0.4
20259,1512536700,2017,12,6,5:05:00,32,UMLAZI,80,Southern,0.2
20260,1512537000,2017,12,6,5:10:00,32,UMLAZI,80,Southern,0.2
22209,1512537300,2017,12,6,5:15:00,32,UMLAZI,80,Southern,0.2
22210,1512537600,2017,12,6,5:20:00,32,UMLAZI,80,Southern,0.4
22211,1512537900,2017,12,6,5:25:00,32,UMLAZI,80,Southern,0.6
22212,1512538200,2017,12,6,5:30:00,32,UMLAZI,80,Southern,0.2
22213,1512538500,2017,12,6,5:35:00,32,UMLAZI,80,Southern,0.4
22214,1512538800,2017,12,6,5:40:00,32,UMLAZI,80,Southern,0.2
22215,1512539100,2017,12,6,5:45:00,32,UMLAZI,80,Southern,0.2
22216,1512539400,2017,12,6,5:50:00,32,UMLAZI,80,Southern,0.4
22217,1512539700,2017,12,6,5:55:00,32,UMLAZI,80,Southern,0.2
22218,1512540000,2017,12,6,6:00:00,32,UMLAZI,80,Southern,0.4
22219,1512540300,2017,12,6,6:05:00,32,UMLAZI,80,Southern,0.2
22220,1512540600,2017,12,6,6:10:00,32,UMLAZI,80,Southern,0.2
22221,1512540900,2017,12,6,6:15:00,32,UMLAZI,80,Southern,0.6
22222,1512541200,2017,12,6,6:20:00,32,UMLAZI,80,Southern,0.2
24382,1512541800,2017,12,6,6:30:00,32,UMLAZI,80,Southern,0.2
24383,1512542100,2017,12,6,6:35:00,32,UMLAZI,80,Southern,0.4
24384,1512542400,2017,12,6,6:40:00,32,UMLAZI,80,Southern,0.2
24385,1512542700,2017,12,6,6:45:00,32,UMLAZI,80,Southern,0.2
26627,1512547500,2017,12,6,8:05:00,32,UMLAZI,80,Southern,0.2
26628,1512547800,2017,12,6,8:10:00,32,UMLAZI,80,Southern,0.8
26629,1512548100,2017,12,6,8:15:00,32,UMLAZI,80,Southern,0.4
26630,1512548400,2017,12,6,8:20:00,32,UMLAZI,80,Southern,0.2
28956,1512549900,2017,12,6,8:45:00,32,UMLAZI,80,Southern,0.2
31426,1512552300,2017,12,6,9:25:00,32,UMLAZI,80,Southern,0.2
31427,1512552900,2017,12,6,9:35:00,32,UMLAZI,80,Southern,0.2
31428,1512553200,2017,12,6,9:40:00,32,UMLAZI,80,Southern,0.4
31429,1512553500,2017,12,6,9:45:00,32,UMLAZI,80,Southern,0.2
31430,1512553800,2017,12,6,9:50:00,32,UMLAZI,80,Southern,0.2
36825,1512560700,2017,12,6,11:45:00,32,UMLAZI,80,Southern,1
36826,1512561000,2017,12,6,11:50:00,32,UMLAZI,80,Southern,0.2
36827,1512561300,2017,12,6,11:55:00,32,UMLAZI,80,Southern,0.4
39691,1512562500,2017,12,6,12:15:00,32,UMLAZI,80,Southern,0.2
45763,1512570300,2017,12,6,14:25:00,32,UMLAZI,80,Southern,0.2
45764,1512570600,2017,12,6,14:30:00,32,UMLAZI,80,Southern,0.6
45765,1512570900,2017,12,6,14:35:00,32,UMLAZI,80,Southern,0.4
45766,1512571200,2017,12,6,14:40:00,32,UMLAZI,80,Southern,0.8
45767,1512571500,2017,12,6,14:45:00,32,UMLAZI,80,Southern,0.2
45768,1512572100,2017,12,6,14:55:00,32,UMLAZI,80,Southern,0.2
49030,1512575400,2017,12,6,15:50:00,32,UMLAZI,80,Southern,0.2
49031,1512575700,2017,12,6,15:55:00,32,UMLAZI,80,Southern,0.4
49032,1512576000,2017,12,6,16:00:00,32,UMLAZI,80,Southern,0.8
49033,1512576300,2017,12,6,16:05:00,32,UMLAZI,80,Southern,1.2
49034,1512576600,2017,12,6,16:10:00,32,UMLAZI,80,Southern,0.6
49035,1512576900,2017,12,6,16:15:00,32,UMLAZI,80,Southern,1.2
49036,1512577200,2017,12,6,16:20:00,32,UMLAZI,80,Southern,1
52491,1512577500,2017,12,6,16:25:00,32,UMLAZI,80,Southern,0.6
52492,1512577800,2017,12,6,16:30:00,32,UMLAZI,80,Southern,0.2
52493,1512578100,2017,12,6,16:35:00,32,UMLAZI,80,Southern,1
52494,1512578400,2017,12,6,16:40:00,32,UMLAZI,80,Southern,0.4
52495,1512579000,2017,12,6,16:50:00,32,UMLAZI,80,Southern,0.2
52496,1512579300,2017,12,6,16:55:00,32,UMLAZI,80,Southern,0.6
52497,1512579600,2017,12,6,17:00:00,32,UMLAZI,80,Southern,0.4
52498,1512580200,2017,12,6,17:10:00,32,UMLAZI,80,Southern,0.2
70484,1512597600,2017,12,6,22:00:00,32,UMLAZI,80,Southern,0
71379,1512606900,2017,12,7,0:35:00,32,UMLAZI,80,Southern,0.2
231,1512219000,2017,12,2,12:50:00,33,UMBUMBULU RES,3,Southern,1.2
232,1512219300,2017,12,2,12:55:00,33,UMBUMBULU RES,3,Southern,1
233,1512219600,2017,12,2,13:00:00,33,UMBUMBULU RES,3,Southern,0.6
234,1512219900,2017,12,2,13:05:00,33,UMBUMBULU RES,3,Southern,0.2
235,1512252000,2017,12,2,22:00:00,33,UMBUMBULU RES,3,Southern,0
236,1512318000,2017,12,3,16:20:00,33,UMBUMBULU RES,3,Southern,0.2
237,1512338400,2017,12,3,22:00:00,33,UMBUMBULU RES,3,Southern,0
621,1512397800,2017,12,4,14:30:00,33,UMBUMBULU RES,3,Southern,0.2
622,1512398100,2017,12,4,14:35:00,33,UMBUMBULU RES,3,Southern,0.2
623,1512398700,2017,12,4,14:45:00,33,UMBUMBULU RES,3,Southern,0.2
624,1512400500,2017,12,4,15:15:00,33,UMBUMBULU RES,3,Southern,0.2
625,1512401700,2017,12,4,15:35:00,33,UMBUMBULU RES,3,Southern,0.2
907,1512402300,2017,12,4,15:45:00,33,UMBUMBULU RES,3,Southern,0.2
908,1512402600,2017,12,4,15:50:00,33,UMBUMBULU RES,3,Southern,0.2
909,1512403200,2017,12,4,16:00:00,33,UMBUMBULU RES,3,Southern,0.2
910,1512403500,2017,12,4,16:05:00,33,UMBUMBULU RES,3,Southern,0.2
911,1512403800,2017,12,4,16:10:00,33,UMBUMBULU RES,3,Southern,0.2
912,1512404100,2017,12,4,16:15:00,33,UMBUMBULU RES,3,Southern,0.2
1330,1512405300,2017,12,4,16:35:00,33,UMBUMBULU RES,3,Southern,0.2
1331,1512405600,2017,12,4,16:40:00,33,UMBUMBULU RES,3,Southern,0.2
1332,1512406200,2017,12,4,16:50:00,33,UMBUMBULU RES,3,Southern,0.2
1892,1512408300,2017,12,4,17:25:00,33,UMBUMBULU RES,3,Southern,0.2
2559,1512412500,2017,12,4,18:35:00,33,UMBUMBULU RES,3,Southern,0.2
2560,1512413400,2017,12,4,18:50:00,33,UMBUMBULU RES,3,Southern,0.2
2561,1512414300,2017,12,4,19:05:00,33,UMBUMBULU RES,3,Southern,0.4
2562,1512414900,2017,12,4,19:15:00,33,UMBUMBULU RES,3,Southern,0.4
2563,1512415200,2017,12,4,19:20:00,33,UMBUMBULU RES,3,Southern,0.2
2564,1512415500,2017,12,4,19:25:00,33,UMBUMBULU RES,3,Southern,0.4
3347,1512415800,2017,12,4,19:30:00,33,UMBUMBULU RES,3,Southern,0.6
3348,1512416100,2017,12,4,19:35:00,33,UMBUMBULU RES,3,Southern,0.2
3349,1512416400,2017,12,4,19:40:00,33,UMBUMBULU RES,3,Southern,0.2
3350,1512417000,2017,12,4,19:50:00,33,UMBUMBULU RES,3,Southern,0.2
3351,1512417300,2017,12,4,19:55:00,33,UMBUMBULU RES,3,Southern,0.2
3352,1512417900,2017,12,4,20:05:00,33,UMBUMBULU RES,3,Southern,0.2
3353,1512418200,2017,12,4,20:10:00,33,UMBUMBULU RES,3,Southern,0.2
4121,1512454200,2017,12,5,6:10:00,33,UMBUMBULU RES,3,Southern,0.2
4122,1512455100,2017,12,5,6:25:00,33,UMBUMBULU RES,3,Southern,0.2
4123,1512455400,2017,12,5,6:30:00,33,UMBUMBULU RES,3,Southern,0.2
4430,1512459600,2017,12,5,7:40:00,33,UMBUMBULU RES,3,Southern,0.2
4588,1512462000,2017,12,5,8:20:00,33,UMBUMBULU RES,3,Southern,0.2
4589,1512464400,2017,12,5,9:00:00,33,UMBUMBULU RES,3,Southern,0.2
4755,1512466200,2017,12,5,9:30:00,33,UMBUMBULU RES,3,Southern,0.2
4756,1512468600,2017,12,5,10:10:00,33,UMBUMBULU RES,3,Southern,0.2
4757,1512469800,2017,12,5,10:30:00,33,UMBUMBULU RES,3,Southern,0.2
4949,1512470700,2017,12,5,10:45:00,33,UMBUMBULU RES,3,Southern,0.2
4950,1512471600,2017,12,5,11:00:00,33,UMBUMBULU RES,3,Southern,0.2
5173,1512472800,2017,12,5,11:20:00,33,UMBUMBULU RES,3,Southern,0.2
5174,1512473400,2017,12,5,11:30:00,33,UMBUMBULU RES,3,Southern,0.2
5175,1512474600,2017,12,5,11:50:00,33,UMBUMBULU RES,3,Southern,0.2
5176,1512475500,2017,12,5,12:05:00,33,UMBUMBULU RES,3,Southern,0.2
5475,1512476700,2017,12,5,12:25:00,33,UMBUMBULU RES,3,Southern,0.2
5476,1512477300,2017,12,5,12:35:00,33,UMBUMBULU RES,3,Southern,0.2
5477,1512478200,2017,12,5,12:50:00,33,UMBUMBULU RES,3,Southern,0.2
5478,1512479400,2017,12,5,13:10:00,33,UMBUMBULU RES,3,Southern,0.2
5905,1512480900,2017,12,5,13:35:00,33,UMBUMBULU RES,3,Southern,0.2
5906,1512482100,2017,12,5,13:55:00,33,UMBUMBULU RES,3,Southern,0.2
6466,1512483900,2017,12,5,14:25:00,33,UMBUMBULU RES,3,Southern,0.2
6467,1512484500,2017,12,5,14:35:00,33,UMBUMBULU RES,3,Southern,0.2
6468,1512484800,2017,12,5,14:40:00,33,UMBUMBULU RES,3,Southern,0.2
6469,1512485100,2017,12,5,14:45:00,33,UMBUMBULU RES,3,Southern,0.2
6470,1512486000,2017,12,5,15:00:00,33,UMBUMBULU RES,3,Southern,0.2
6471,1512486300,2017,12,5,15:05:00,33,UMBUMBULU RES,3,Southern,0.2
6472,1512486600,2017,12,5,15:10:00,33,UMBUMBULU RES,3,Southern,0.2
6473,1512486900,2017,12,5,15:15:00,33,UMBUMBULU RES,3,Southern,0.2
7240,1512487500,2017,12,5,15:25:00,33,UMBUMBULU RES,3,Southern,0.2
7241,1512487800,2017,12,5,15:30:00,33,UMBUMBULU RES,3,Southern,0.2
7242,1512488400,2017,12,5,15:40:00,33,UMBUMBULU RES,3,Southern,0.2
7243,1512489000,2017,12,5,15:50:00,33,UMBUMBULU RES,3,Southern,0.2
7244,1512489900,2017,12,5,16:05:00,33,UMBUMBULU RES,3,Southern,0.2
7245,1512490200,2017,12,5,16:10:00,33,UMBUMBULU RES,3,Southern,0.2
7246,1512490500,2017,12,5,16:15:00,33,UMBUMBULU RES,3,Southern,0.2
7247,1512490800,2017,12,5,16:20:00,33,UMBUMBULU RES,3,Southern,0.2
7248,1512491100,2017,12,5,16:25:00,33,UMBUMBULU RES,3,Southern,0.6
7249,1512491400,2017,12,5,16:30:00,33,UMBUMBULU RES,3,Southern,1
7250,1512491700,2017,12,5,16:35:00,33,UMBUMBULU RES,3,Southern,2
8333,1512492000,2017,12,5,16:40:00,33,UMBUMBULU RES,3,Southern,1.2
8334,1512492300,2017,12,5,16:45:00,33,UMBUMBULU RES,3,Southern,1.2
8335,1512492600,2017,12,5,16:50:00,33,UMBUMBULU RES,3,Southern,1
8336,1512492900,2017,12,5,16:55:00,33,UMBUMBULU RES,3,Southern,0.8
8337,1512493200,2017,12,5,17:00:00,33,UMBUMBULU RES,3,Southern,0.6
8338,1512493500,2017,12,5,17:05:00,33,UMBUMBULU RES,3,Southern,0.4
8339,1512493800,2017,12,5,17:10:00,33,UMBUMBULU RES,3,Southern,0.2
8340,1512494100,2017,12,5,17:15:00,33,UMBUMBULU RES,3,Southern,0.2
8341,1512494400,2017,12,5,17:20:00,33,UMBUMBULU RES,3,Southern,0.4
8342,1512494700,2017,12,5,17:25:00,33,UMBUMBULU RES,3,Southern,0.4
8343,1512495000,2017,12,5,17:30:00,33,UMBUMBULU RES,3,Southern,0.2
8344,1512495300,2017,12,5,17:35:00,33,UMBUMBULU RES,3,Southern,0.2
9789,1512495600,2017,12,5,17:40:00,33,UMBUMBULU RES,3,Southern,0.4
9790,1512495900,2017,12,5,17:45:00,33,UMBUMBULU RES,3,Southern,0.4
9791,1512496200,2017,12,5,17:50:00,33,UMBUMBULU RES,3,Southern,0.2
9792,1512496500,2017,12,5,17:55:00,33,UMBUMBULU RES,3,Southern,0.2
9793,1512496800,2017,12,5,18:00:00,33,UMBUMBULU RES,3,Southern,0.2
9794,1512497400,2017,12,5,18:10:00,33,UMBUMBULU RES,3,Southern,0.2
9795,1512497700,2017,12,5,18:15:00,33,UMBUMBULU RES,3,Southern,0.2
11494,1512499200,2017,12,5,18:40:00,33,UMBUMBULU RES,3,Southern,0.2
11495,1512499500,2017,12,5,18:45:00,33,UMBUMBULU RES,3,Southern,0.2
11496,1512500400,2017,12,5,19:00:00,33,UMBUMBULU RES,3,Southern,0.2
13433,1512501600,2017,12,5,19:20:00,33,UMBUMBULU RES,3,Southern,0.2
13434,1512504600,2017,12,5,20:10:00,33,UMBUMBULU RES,3,Southern,0.2
13435,1512505500,2017,12,5,20:25:00,33,UMBUMBULU RES,3,Southern,0.2
13436,1512505800,2017,12,5,20:30:00,33,UMBUMBULU RES,3,Southern,0.2
14485,1512511500,2017,12,5,22:05:00,33,UMBUMBULU RES,3,Southern,0.2
14486,1512512100,2017,12,5,22:15:00,33,UMBUMBULU RES,3,Southern,0.2
14487,1512512400,2017,12,5,22:20:00,33,UMBUMBULU RES,3,Southern,0.2
14488,1512512700,2017,12,5,22:25:00,33,UMBUMBULU RES,3,Southern,0.2
15058,1512513000,2017,12,5,22:30:00,33,UMBUMBULU RES,3,Southern,0.2
15059,1512514200,2017,12,5,22:50:00,33,UMBUMBULU RES,3,Southern,0.4
15060,1512514500,2017,12,5,22:55:00,33,UMBUMBULU RES,3,Southern,0.2
15061,1512514800,2017,12,5,23:00:00,33,UMBUMBULU RES,3,Southern,0.2
15062,1512515100,2017,12,5,23:05:00,33,UMBUMBULU RES,3,Southern,0.2
15063,1512515400,2017,12,5,23:10:00,33,UMBUMBULU RES,3,Southern,0.2
15932,1512516000,2017,12,5,23:20:00,33,UMBUMBULU RES,3,Southern,0.2
15933,1512516300,2017,12,5,23:25:00,33,UMBUMBULU RES,3,Southern,0.2
15934,1512516900,2017,12,5,23:35:00,33,UMBUMBULU RES,3,Southern,0.2
15935,1512517200,2017,12,5,23:40:00,33,UMBUMBULU RES,3,Southern,0.2
15936,1512517500,2017,12,5,23:45:00,33,UMBUMBULU RES,3,Southern,0.4
15937,1512517800,2017,12,5,23:50:00,33,UMBUMBULU RES,3,Southern,0.2
15938,1512518100,2017,12,5,23:55:00,33,UMBUMBULU RES,3,Southern,0.2
15939,1512518400,2017,12,6,0:00:00,33,UMBUMBULU RES,3,Southern,0.4
15940,1512518700,2017,12,6,0:05:00,33,UMBUMBULU RES,3,Southern,0.4
15941,1512519000,2017,12,6,0:10:00,33,UMBUMBULU RES,3,Southern,0.4
15942,1512519300,2017,12,6,0:15:00,33,UMBUMBULU RES,3,Southern,0.2
15943,1512519600,2017,12,6,0:20:00,33,UMBUMBULU RES,3,Southern,0.2
15944,1512519900,2017,12,6,0:25:00,33,UMBUMBULU RES,3,Southern,0.2
15945,1512520200,2017,12,6,0:30:00,33,UMBUMBULU RES,3,Southern,0.2
17141,1512520500,2017,12,6,0:35:00,33,UMBUMBULU RES,3,Southern,0.2
17142,1512520800,2017,12,6,0:40:00,33,UMBUMBULU RES,3,Southern,0.2
17143,1512521100,2017,12,6,0:45:00,33,UMBUMBULU RES,3,Southern,0.2
17144,1512521700,2017,12,6,0:55:00,33,UMBUMBULU RES,3,Southern,0.2
17145,1512522600,2017,12,6,1:10:00,33,UMBUMBULU RES,3,Southern,0.2
17146,1512522900,2017,12,6,1:15:00,33,UMBUMBULU RES,3,Southern,0.2
17147,1512523500,2017,12,6,1:25:00,33,UMBUMBULU RES,3,Southern,0.2
18613,1512524100,2017,12,6,1:35:00,33,UMBUMBULU RES,3,Southern,0.2
18614,1512525300,2017,12,6,1:55:00,33,UMBUMBULU RES,3,Southern,0.2
20302,1512527700,2017,12,6,2:35:00,33,UMBUMBULU RES,3,Southern,0.2
20303,1512528300,2017,12,6,2:45:00,33,UMBUMBULU RES,3,Southern,0.2
20304,1512528600,2017,12,6,2:50:00,33,UMBUMBULU RES,3,Southern,0.2
20305,1512528900,2017,12,6,2:55:00,33,UMBUMBULU RES,3,Southern,0.2
20306,1512529200,2017,12,6,3:00:00,33,UMBUMBULU RES,3,Southern,0.4
20307,1512529500,2017,12,6,3:05:00,33,UMBUMBULU RES,3,Southern,0.2
20308,1512529800,2017,12,6,3:10:00,33,UMBUMBULU RES,3,Southern,0.2
20309,1512530100,2017,12,6,3:15:00,33,UMBUMBULU RES,3,Southern,0.2
20310,1512530400,2017,12,6,3:20:00,33,UMBUMBULU RES,3,Southern,0.4
22272,1512530700,2017,12,6,3:25:00,33,UMBUMBULU RES,3,Southern,0.6
22273,1512531000,2017,12,6,3:30:00,33,UMBUMBULU RES,3,Southern,0.8
22274,1512531300,2017,12,6,3:35:00,33,UMBUMBULU RES,3,Southern,0.2
22275,1512531600,2017,12,6,3:40:00,33,UMBUMBULU RES,3,Southern,0.2
22276,1512531900,2017,12,6,3:45:00,33,UMBUMBULU RES,3,Southern,0.4
22277,1512532200,2017,12,6,3:50:00,33,UMBUMBULU RES,3,Southern,0.2
22278,1512532500,2017,12,6,3:55:00,33,UMBUMBULU RES,3,Southern,0.2
22279,1512532800,2017,12,6,4:00:00,33,UMBUMBULU RES,3,Southern,0.4
22280,1512533100,2017,12,6,4:05:00,33,UMBUMBULU RES,3,Southern,0.4
22281,1512533400,2017,12,6,4:10:00,33,UMBUMBULU RES,3,Southern,0.4
24449,1512534000,2017,12,6,4:20:00,33,UMBUMBULU RES,3,Southern,0.2
24450,1512535500,2017,12,6,4:45:00,33,UMBUMBULU RES,3,Southern,0.2
24451,1512535800,2017,12,6,4:50:00,33,UMBUMBULU RES,3,Southern,0.2
24452,1512536100,2017,12,6,4:55:00,33,UMBUMBULU RES,3,Southern,0.2
24453,1512536400,2017,12,6,5:00:00,33,UMBUMBULU RES,3,Southern,0.2
24454,1512536700,2017,12,6,5:05:00,33,UMBUMBULU RES,3,Southern,0.2
24455,1512537000,2017,12,6,5:10:00,33,UMBUMBULU RES,3,Southern,0.2
26698,1512542100,2017,12,6,6:35:00,33,UMBUMBULU RES,3,Southern,1
29028,1512542400,2017,12,6,6:40:00,33,UMBUMBULU RES,3,Southern,0.2
29029,1512542700,2017,12,6,6:45:00,33,UMBUMBULU RES,3,Southern,0.2
29030,1512543000,2017,12,6,6:50:00,33,UMBUMBULU RES,3,Southern,0.2
29031,1512543600,2017,12,6,7:00:00,33,UMBUMBULU RES,3,Southern,0.4
34141,1512550500,2017,12,6,8:55:00,33,UMBUMBULU RES,3,Southern,0.4
34142,1512550800,2017,12,6,9:00:00,33,UMBUMBULU RES,3,Southern,0.8
34143,1512551100,2017,12,6,9:05:00,33,UMBUMBULU RES,3,Southern,0.2
34144,1512551400,2017,12,6,9:10:00,33,UMBUMBULU RES,3,Southern,0.2
34145,1512551700,2017,12,6,9:15:00,33,UMBUMBULU RES,3,Southern,0.2
36905,1512552000,2017,12,6,9:20:00,33,UMBUMBULU RES,3,Southern,0.2
36906,1512552300,2017,12,6,9:25:00,33,UMBUMBULU RES,3,Southern,0.4
39772,1512557400,2017,12,6,10:50:00,33,UMBUMBULU RES,3,Southern,0.4
39773,1512557700,2017,12,6,10:55:00,33,UMBUMBULU RES,3,Southern,0.2
39774,1512558000,2017,12,6,11:00:00,33,UMBUMBULU RES,3,Southern,0.2
42747,1512559500,2017,12,6,11:25:00,33,UMBUMBULU RES,3,Southern,0.2
42748,1512559800,2017,12,6,11:30:00,33,UMBUMBULU RES,3,Southern,0.2
42749,1512560100,2017,12,6,11:35:00,33,UMBUMBULU RES,3,Southern,0.2
42750,1512560400,2017,12,6,11:40:00,33,UMBUMBULU RES,3,Southern,0.2
42751,1512561300,2017,12,6,11:55:00,33,UMBUMBULU RES,3,Southern,0.2
42752,1512562200,2017,12,6,12:10:00,33,UMBUMBULU RES,3,Southern,0.2
52593,1512570900,2017,12,6,14:35:00,33,UMBUMBULU RES,3,Southern,0.4
52594,1512571200,2017,12,6,14:40:00,33,UMBUMBULU RES,3,Southern,0.2
52595,1512571500,2017,12,6,14:45:00,33,UMBUMBULU RES,3,Southern,0.2
52596,1512572400,2017,12,6,15:00:00,33,UMBUMBULU RES,3,Southern,0.4
52597,1512572700,2017,12,6,15:05:00,33,UMBUMBULU RES,3,Southern,0.4
52598,1512573000,2017,12,6,15:10:00,33,UMBUMBULU RES,3,Southern,0.6
52599,1512573300,2017,12,6,15:15:00,33,UMBUMBULU RES,3,Southern,0.6
